編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
290,基隆市102年至106年學校廚餘回收數據,基隆市環境保護局,基隆市政府,環境保護局,,,11,118,
291,105年飲用水水質檢測報告,基隆市環境保護局,基隆市政府,環境保護局,,,3,28,一月份採樣結果、
292,106年度河川品質監測數據,基隆市環境保護局,基隆市政府,環境保護局,,,3,67,一月份採樣結果、
293,105年度河川品質監測數據,基隆市環境保護局,基隆市政府,環境保護局,,,15,62,一月份採樣結果、
294,基隆市不動產租賃實價登錄Open Data(106年9月租賃登記案件),基隆市政府地政處,基隆市政府,地政處,,,6,31,鄉鎮市區、租賃標的、土地區段位置或建物區門牌、租賃總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、租賃年月日、租賃筆棟數、租賃層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、有無附傢俱、總額元、單價每平方公尺、車位類別、租金總額元、備註、編號
295,106年度10月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,地政處,,,5,32,
296,基隆市不動產買賣實價登錄Open Data(106年9月買賣登記案件),基隆市政府地政處,基隆市政府,地政處,,,4,63,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號
297,基隆市社區照顧關懷據點,基隆市政府社會處,基隆市政府,社會處,,,7,52,"主管機關,辦理單位,成立日期,負責人,連絡電話,傳真,電子郵件,地址,相關網站,X坐標,Y坐標,備註,最後更新時間"
298,基隆市立案演藝團體名冊,基隆市文化局,基隆市政府,文化局,,,,,編號、名稱、表演項目、電話、地址
299,基隆市社會救助金專戶106年7月至9月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,10,"編號,日期,捐助人,金額,受捐助人,收據編號"
300,基隆市社會救助金專戶106年4月至6月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,1,11,"日期,捐助人,金額,受捐助人,收據編號"
301,基隆市社會救助金專戶106年1月至3月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,1,12,"日期,捐助人,金額,受捐助人,收據編號"
302,基隆市志願服務榮譽卡特約商店,基隆市政府社會處,基隆市政府,社會處,,,1,12,"店家名稱,電話,地址"
303,基隆市各目的事業主管機關承辦志願服務業務人員通訊資料,基隆市政府社會處,基隆市政府,社會處,,,1,17,"單位,姓名,聯絡電話,e-mail"
304,基隆市社會福利及綜合類運用單位名冊,基隆市政府社會處,基隆市政府,社會處,,,0,13,"編號,運用單位"
305,基隆市社區發展協會名冊,基隆市政府社會處,基隆市政府,社會處,,,7,35,"序號,各區編號,鄉鎮市,名稱,理事長姓名,會址,通訊處,電話,成立日期"
306,基隆市人民團體清冊,基隆市政府社會處,基隆市政府,社會處,,,0,17,"類型,序號,團體名稱"
307,106年公益彩券回饋金審查結果-衛生福利部社會救助及社工司,基隆市政府社會處,基隆市政府,社會處,,,0,14,"計畫編號,申請單位,申請補助計畫名稱,申請需求,核定經常門,核定資本門,核定總金額"
308,106年公益彩券回饋金審查結果-衛生福利部保護服務司,基隆市政府社會處,基隆市政府,社會處,,,6,24,"編號,申請單位,計畫名稱,申請需求,核定經常門,核定資本門,核定總金額"
309,106年公益彩券回饋金審查結果-衛生福利部-公有營造物補助,基隆市政府社會處,基隆市政府,社會處,,,0,13,"編號,申請單位,計畫名稱,申請需求,核定經常門,核定資本門,審查結果"
310,106年公益彩券回饋金審查結果-衛生福利部心理及口腔健康司,基隆市政府社會處,基隆市政府,社會處,,,0,19,"編號,申請單位,計畫名稱,申請總經費,核定金額,核定資本門,核定經常門"
311,106年公益彩券回饋金審查結果-衛生福利部社會及家庭署,基隆市政府社會處,基隆市政府,社會處,,,6,19,"計畫編號,申請單位,計畫名稱,申請需求,核定經常,核定資本,審查結果"
312,104年公益彩券盈餘基金季報表暨民間團體補助一覽表,基隆市政府社會處,基隆市政府,社會處,,,,,"福利類別及項目,本年度預算數,超支併決算數,第1季執行數,第2季執行數,第3季執行數,第4季執行數,本年度1月起至本季截止累計執行數,執行率（%）,備註"
313,105年公益彩券盈餘基金季報表暨民間團體補助一覽表,基隆市政府社會處,基隆市政府,社會處,,,,,"福利類別及項目,本年度預算數,超支併決算及擴充容納,第1季執行數,第2季執行數,第3季執行數,第4季執行數,本年度1月起至本季截止累計執行數,執行率（%）,備註"
314,105年公益彩券回饋金審查結果-衛生福利部社會救助及社工司,基隆市政府社會處,基隆市政府,社會處,,,0,15,"計畫編號,申請單位,申請補助計畫名稱,申請需求,核定經常門,核定資本門,核定總金額"
315,105年公益彩券回饋金審查結果-衛生福利部保護服務司,基隆市政府社會處,基隆市政府,社會處,,,0,36,"編號,申請單位,計畫名稱,申請需求,核定經常門,核定資本門,核定總金額"
316,105年公益彩券回饋金審查結果-衛生福利部社會及家庭署,基隆市政府社會處,基隆市政府,社會處,,,2,20,"編號,申請單位,計畫名稱,申請需求,核定經常門,核定資本門,審查結果"
317,105年公益彩券回饋金審查結果-衛生福利部心理及口腔健康司,基隆市政府社會處,基隆市政府,社會處,,,0,22,"編號,申請單位,計畫名稱,申請總經費,核定金額,核定資本門,核定經常門"
318,基隆市社會救助金專戶105年10月至12月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,15,"編號,日期,捐助人,金額,受捐助人,收據編號"
319,基隆市社會救助金專戶105年7月至9月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,16,"編號,日期,捐助人,金額 ,受捐助人,收據編號"
320,基隆市社會救助金專戶105年4月至6月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,16,"編號,日期,捐助人,金額,受捐助人,收據編號"
321,基隆市社會救助金專戶105年1月至3月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,17,"編號,日期,捐助人,金額,受捐助人,收據編號"
322,基隆市社會救助金專戶104年1月至3月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,2,25,"編號,日期,捐助人,金額,受捐助人,收據編號"
323,基隆市社會救助金專戶104年10月至12月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,18,"日期,捐助人,金額,受捐助人,收據編號"
324,基隆市社會救助金專戶104年7月至9月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,0,20,"日期,捐助人,金額,受捐助人,收據編號"
325,基隆市社會救助金專戶104年4月至6月捐助明細,基隆市政府社會處,基隆市政府,社會處,,,1,20,"編號,日期,捐助人,金額,受捐助人,收據編號"
326,基隆市固定式闖紅燈及雷達測速自動照相設備設置地點,基隆市警察局,基隆市政府,警察局,,,,,
327,基隆市政府公告違反勞動基準法事業單位,基隆市政府社會處,基隆市政府,社會處,,,12,48,基隆市政府105-106年度公告違反勞動基準法事業單位
328,基隆市公有土地及建物NCC列管情形,基隆市政府,基隆市政府,,,,,,主辦機關填報106年10月、
329,106年11月廠商遠端連線申請,基隆市政府研考處,基隆市政府,研考處,,,2,34,名 稱、次數
330,106年10月NCC推動本市公有建物及土地設置基地臺現狀,基隆市政府研考處,基隆市政府,研考處,,,0,21,主辦機關填報106年10月、
331,106年11月資訊服務申請,基隆市政府研考處,基隆市政府,研考處,,,1,19,名 稱、次數
332,申請巷道認定標準作業須知,基隆市政府工務處,基隆市政府,工務處,,,2,17,規             定、說     明
333,鑿井及水權登記,基隆市政府工務處,基隆市政府,工務處,,,2,18,水權類別、地面水、、地下水、展限、變更、移轉、消滅
335,基隆市砂石車禁行路線、路段名稱一覽表,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,0,23,砂石車禁行路線、路段名稱一覽表、
336,基隆市政府iTaiwan熱點,基隆市政府研考處,基隆市政府,研考處,,,1,19,熱點名稱、區域、地址
337,基隆市政府1999資訊,基隆市政府研考處,基隆市政府,研考處,,,2,16,縣市名稱、市內1999電話、市外1999電話、市政信箱網頁
338,106年12月份資訊管理科男女生比率,基隆市政府研考處,基隆市政府,研考處,,,1,12,、人數、比率
339,基隆市公車站牌與路線資訊-101和平島線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,19,
340,基隆市公車站牌與路線資訊-103八斗子線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,26,
341,基隆市公車站牌與路線資訊-104新豐街線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,14,
342,基隆市公車站牌與路線資訊-201深美國小(經仁一路)線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,14,
343,基隆市公車站牌與路線資訊-202深美國小(經信二路、仁五路)線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,18,
344,基隆市公車站牌與路線資訊-203深澳坑線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,16,
345,基隆市公車站牌與路線資訊-204教忠街線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,2,17,
346,基隆市公車站牌與路線資訊-301太白莊線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,18,
347,基隆市公車站牌與路線資訊-302中山高中線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,22,
348,基隆市公車站牌與路線資訊-303大竿林線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,25,
349,基隆市公車站牌與路線資訊-402堵南里線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,35,
350,基隆市公車站牌與路線資訊-406長安社區線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,18,
351,基隆市公車站牌與路線資訊-501國家新城線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,22,
352,基隆市公車站牌與路線資訊-502建德國中線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,32,
353,基隆市公車站牌與路線資訊-505大武崙線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,19,
354,基隆市公車站牌與路線資訊-601四腳亭線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,5,33,
355,基隆市公車站牌與路線資訊-602暖暖線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,29,
356,基隆市公車站牌與路線資訊-603東勢坑線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,19,
357,基隆市公車站牌與路線資訊-605龍門谷線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,1,22,
358,基隆市公車站牌與路線資訊-701瑪陵線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,2,28,
359,基隆市公車站牌與路線資訊-702友蚋線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,23,
360,基隆市公車站牌與路線資訊-703瑪東里線,基隆市公共汽車管理處,基隆市政府,公共汽車管理處,,,0,17,
361,基隆市不動產租賃實價登錄Open Data(106年10月租賃登記案件),基隆市政府地政處,基隆市政府,地政處,,,2,21,鄉鎮市區、租賃標的、土地區段位置或建物區門牌、租賃總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、租賃年月日、租賃筆棟數、租賃層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、有無附傢俱、總額元、單價每平方公尺、車位類別、租金總額元、備註、編號
362,106年度11月基隆市土地建物登記管理資料,基隆市政府地政處,基隆市政府,地政處,,,1,23,
363,106公告基隆市警察局為民服務成果統計表,基隆市警察局,基隆市政府,警察局,,,,,
364,基隆市警察局取締攤販績效統計表,基隆市警察局,基隆市政府,警察局,,,,,
365,基隆市警察局處理違反社會秩序維護法案件統計表,基隆市警察局,基隆市政府,警察局,,,,,
366,105年十大易肇事路段,基隆市警察局,基隆市政府,警察局,,,,,
367,105年A1+A2類道路交通事故分析,基隆市警察局,基隆市政府,警察局,,,,,
368,基隆市105年「警察服務滿意程度」各項民調數據統計分析,基隆市警察局,基隆市政府,警察局,,,,,
369,基隆市警察局105年統計手冊,基隆市警察局,基隆市政府,警察局,,,,,
370,97年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,12,
371,97年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,15,
372,98年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,9,
373,98年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,10,
374,99年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,9,
375,99年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,8,
376,100年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,9,
377,100年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,7,
378,101年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,11,
379,101年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,11,
380,102年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,10,
381,102年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,1,11,
382,103年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,11,
383,103年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,10,
384,104年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,10,
385,104年7月至12月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,10,104年7月至12月基隆市辦理國家賠償事件處理情形統計表、
386,106年1月至6月國賠統計表,基隆市政府行政處,基隆市政府,行政處,,,0,11,
387,水域遊憩活動管理辦法,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,,,
388,基隆市圖書館相關業務統計,基隆市文化局,基隆市政府,文化局,,,0,16,年度、2016
389,基隆市政府建築法相關法令講習會議資料,基隆市政府都市發展處,基隆市政府,都市發展處,,,0,24,
390,和平島公園限制水活動範圍公告,基隆市政府交通旅遊處,基隆市政府,交通旅遊處,,,,,
391,基隆市政府受理民眾申請舉辦都市更新法令宣導說明會,基隆市政府都市發展處,基隆市政府,都市發展處,,,0,16,
392,基隆市消防局100年度緊急救護統計表,基隆市消防局,基隆市政府,消防局,,,0,14,
393,基隆市消防局101年度緊急救護統計表,基隆市消防局,基隆市政府,消防局,,,0,16,
394,基隆市消防局102年度緊急救護統計表,基隆市消防局,基隆市政府,消防局,,,2,19,
395,基隆市消防局103年度緊急救護服務統計表,基隆市消防局,基隆市政府,消防局,,,0,14,
396,基隆市消防局104年度緊急救護服務統計表,基隆市消防局,基隆市政府,消防局,,,0,11,
397,基隆市消防局105年度緊急救護服務統計表,基隆市消防局,基隆市政府,消防局,,,1,21,月份;出勤次數;合計;車禍;一般外傷;路倒;急病;其他救護
398,100-106社造點名單,基隆市文化局,基隆市政府,文化局,,,0,10,年度、區域、單位名稱
399,97-106傑出團隊名單,基隆市文化局,基隆市政府,文化局,,,0,15,
400,106年基隆市立案演藝團體名冊,基隆市文化局,基隆市政府,文化局,,,0,14,編號、名稱、表演項目、電話、地址
401,基隆市公共圖書館(含ibookstop)開放時間一覽表,基隆市文化局,基隆市政府,文化局,,,0,14,館名、電話、地址、開放時間
402,演出活動售索票訊息,基隆市文化局,基隆市政府,文化局,,,1,10,
403,基隆市古物清冊,基隆市文化局,基隆市政府,文化局,,,0,9,類別、名稱
404,基隆市古蹟清冊,基隆市文化局,基隆市政府,文化局,,,1,35,行政區、古蹟、位置或地址
405,基隆市公共藝術專戶納入及辦理程序須知,基隆市文化局,基隆市政府,文化局,,,0,13,基隆市公共藝術專戶納入及辦理程序須知
406,基隆市歷史建築清冊,基隆市文化局,基隆市政府,文化局,,,1,11,行政區、歷史建築、位置或地址
407,基隆市圖書館業務統計,基隆市文化局,基隆市政府,文化局,,,0,8,年度、2016
408,基隆市不動產買賣實價登錄Open Data(106年10月買賣登記案件),基隆市政府地政處,基隆市政府,地政處,,,5,25,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號
409,106年度11月份NCC推動本市公有建物及土地設置基地臺現狀,基隆市政府研考處,基隆市政府,研考處,,,2,22,主辦機關填報106年11月、
