編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
338,105年6月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
339,105年7月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
340,105年8月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
341,105年9月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
342,105年10月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
343,105年11月份土地及建物登記管理統計表,宜蘭地政事務所,宜蘭縣政府,宜蘭地政事務所,,67,,,
344,羅東地政_103年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,羅東地政事務所,,24,,,
345,羅東地政_104年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,羅東地政事務所,,24,,,
346,105年已登記公私有土地筆數面積統計表,羅東地政事務所,宜蘭縣政府,羅東地政事務所,,,,,
347,宜蘭縣工會組織名冊,勞工處,宜蘭縣政府,勞工處,,206,,,
348,宜蘭縣視障按摩業者資料一覽表,勞工處,宜蘭縣政府,勞工處,,44,,,
349,宜蘭縣私立就業服務機構名冊,勞工處,宜蘭縣政府,勞工處,,27,,,
350,宜蘭縣就業服務平台一覽表,勞工處,宜蘭縣政府,勞工處,,18,,,
351,輔具服務單位,社會處,宜蘭縣政府,社會處,,2,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間
352,二手輔具資源整合交換中心,社會處,宜蘭縣政府,社會處,,2,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間
353,居家護理機構,社會處,宜蘭縣政府,社會處,,11,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間
354,AED設置場所,社會處,宜蘭縣政府,社會處,,5,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間
355,衛生所,社會處,宜蘭縣政府,社會處,,13,,,性質、主管機關、辦理單位、成立日期、立案文號、負責人、連絡電話、傳真、電子郵件、地址、相關網站、X坐標、Y坐標、最後更新時間
