編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
1574,104年臺東縣統計區失能老人居家服務統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,失能老人居家服務人口數,失能老人居家服務一般戶數,失能老人居家服務中低收入戶數,失能老人居家服務低收入戶數,失能老人居家服務輕度失能人口數,失能老人居家服務中度失能人口數,失能老人居家服務重度失能人口數,資料時間"
1575,104年臺東縣統計區死亡人口年齡與原住民別統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"二級發布區代碼,戶政死因人口數,山地原住民死亡人口數,平地原住民死亡人口數,其他身分死亡人口數,資料時間"
1576,104年臺東縣統計區抽驗市售食品違規檢出統計_二級發布區.csv,臺東縣衛生局,臺東縣政府,衛生局,,約1筆,6,,"二級發布區代碼,抽驗市售食品違規檢出數,微生物違規數,農藥殘留違規數,防腐劑違規數,廣告違規數,漂白劑違規數,甲醛違規數,殺菌劑違規數,人工甘味劑違規數,資料時間"
1577,104年臺東縣統計區癌症口腔篩檢人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"二級發布區代碼,癌症口腔篩檢人口數,口腔篩檢陰性人口數,口腔篩檢陽性人口數,預防保健支付人口數,非預防保健支付人口數,資料時間"
1578,104年臺東縣統計區癌症大腸篩檢人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"二級發布區代碼,癌症大腸篩檢人口數,大腸篩檢陰性人口數,大腸篩檢陽性人口數,首次篩檢人口數,非首次篩檢人口數,預防保健支付人口數,非預防保健支付人口數,資料時間"
1579,104年臺東縣統計區癌症篩檢乳房攝影人口統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,主計處,,約1筆,6,,"二級發布區代碼,癌症篩檢乳房攝影人口數,乳房攝影篩檢陰性人口數,乳房攝影篩檢陽性人口數,首次篩檢人口數,非首次篩檢人口數,預防保健人口數,非預防保健人口數,資料時間"
1580,104年臺東縣統計區藥事機構概況統計_二級發布區.csv,臺東縣衛生局,臺東縣政府,衛生局,,約1筆,6,,"二級發布區代碼,藥商數,化妝品製造業,藥局,列冊中藥商,製造業,販賣業,化粧品色素販賣業,醫療器材販賣業,西藥販賣業,中藥販賣業,資料時間"
1581,104年10月行政區土地買賣成交資訊統計_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易筆數,交易面積,申報成交總價額,申報成交平均單價,資料時間"
1582,104年10月行政區建物買賣成交資訊統計-按屋齡分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,預售屋交易棟數,屋齡未滿5年交易棟數,5-未滿10年交易棟數,10-未滿20年交易棟數,20-未滿30年交易棟數,30-未滿40年交易棟數,40-未滿50年交易棟數,50年以上交易棟數,不詳交易棟數,交易面積(坪)合計,預售屋交易面積(坪),屋齡未滿5年交易面積(坪),5-未滿10年交易面積(坪),10-未滿20年交易面積(坪),20-未滿30年交易面積(坪),30-未滿40年交易面積(坪),40-未滿50年交易面積(坪),50年以上交易面積(坪),不詳交易面積(坪),申報成交總價額(元)合計,預售屋申報成交總價額(元),屋齡未滿5年申報成交總價額(元),5-未滿10年申報成交總價額(元),10-未滿20年申報成交總價額(元),20-未滿30年申報成交總價額(元),30-未滿40年申報成交總價額(元),40-未滿50年申報成交總價額(元),50年以上申報成交總價額(元),不詳申報成交總價額(元),申報成交平均單價(元/坪)合計,預售屋申報成交平均單價(元/坪),屋齡未滿5年申報成交平均單價(元/坪),5-未滿10年申報成交平均單價(元/坪),10-未滿20年申報成交平均單價(元/坪),20-未滿30年申報成交平均單價(元/坪),30-未滿40年申報成交平均單價(元/坪),40-未滿50年申報成交平均單價(元/坪),50年以上申報成交平均單價(元/坪),不詳申報成交平均單價(元/坪),資料時間"
1583,104年10月行政區建物買賣成交資訊統計-按建物型態分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,公寓(5樓含以下無電梯)交易棟數,透天厝交易棟數,店面(店鋪)交易棟數,辦公商業大樓交易棟數,住宅大樓(11層含以上有電梯)交易棟數,華廈(10層含以下有電梯)交易棟數,套房(1房1廳1衛)交易棟數,工廠交易棟數,廠辦交易棟數,農舍交易棟數,倉庫交易棟數,其他交易棟數,交易面積(坪)合計,公寓(5樓含以下無電梯)交易面積(坪),透天厝交易面積(坪),店面(店鋪)交易面積(坪),辦公商業大樓交易面積(坪),住宅大樓(11層含以上有電梯)交易面積(坪),華廈(10層含以下有電梯)交易面積(坪),套房(1房1廳1衛)交易面積(坪),工廠交易面積(坪),廠辦交易面積(坪),農舍交易面積(坪),倉庫交易面積(坪),其他交易面積(坪),申報成交總價額(元),公寓(5樓含以下無電梯)申報成交總價額(元),透天厝申報成交總價額(元),店面(店鋪)申報成交總價額(元),辦公商業大樓申報成交總價額(元),住宅大樓(11層含以上有電梯)申報成交總價額(元),華廈(10層含以下有電梯)申報成交總價額(元),套房(1房1廳1衛)申報成交總價額(元),工廠申報成交總價額(元),廠辦申報成交總價額(元),農舍申報成交總價額(元),倉庫申報成交總價額(元),其他申報成交總價額(元),申報成交平均單價(元/坪)合計,公寓(5樓含以下無電梯)申報成交平均單價(元/坪),透天厝申報成交平均單價(元/坪),店面(店鋪)申報成交平均單價(元/坪),辦公商業大樓申報成交平均單價(元/坪),住宅大樓(11層含以上有電梯)申報成交平均單價(元/坪),華廈(10層含以下有電梯)申報成交平均單價(元/坪),套房(1房1廳1衛)申報成交平均單價(元/坪),工廠申報成交平均單價(元/坪),廠辦申報成交平均單價(元/坪),農舍申報成交平均單價(元/坪),倉庫申報成交平均單價(元/坪),其他申報成交平均單價(元/坪),資料時間"
1584,104年10月東縣統計區弱勢家庭兒童及少年緊急生活扶助概況統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,弱勢家庭兒童及少年緊急生活扶助人口數,弱勢家庭兒童及少年緊急生活扶助男性人口數,弱勢家庭兒童及少年緊急生活扶助女性人口數,一般身分人口數,原住民身分人口數,榮民身分人口數,榮眷身分人口數,榮民就養身分人口數,現役身分人口數,軍校生身分人口數,獨居身分人口數,單親身分人口數,外籍配偶身分人口數,大陸籍身分人口數,失蹤身分人口數,服刑身分人口數,收容身分人口數,資料時間"
1585,104年10月臺東縣行政區低收中低收入戶概況統計_村里.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,7,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1586,104年10月臺東縣行政區低收中低收入戶概況統計_鄉鎮市區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,8,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1587,104年10月臺東縣行政區登革熱病媒蚊密度調查統計_村里.csv,臺東縣衛生局,臺東縣政府,衛生局,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,登革熱病媒蚊密度調查戶數,登革熱病媒蚊密度調查陽性戶數,布氏級數0級戶數,布氏級數1級戶數,布氏級數2級戶數,布氏級數3級戶數,布氏級數4級戶數,資料時間"
1588,104年10月臺東縣統計區低收中低收入戶概況統計_一級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,一級發布區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1589,104年10月臺東縣統計區低收中低收入戶概況統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1590,104年10月臺東縣統計區低收中低收入戶概況統計_最小統計區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,一級發布區代碼,最小統計區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1591,104年10月臺東縣統計區身障生活補助概況統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,身障生活補助人口數,身障生活補助男性人口數,身障生活補助女性人口數,一般身分人口數,原住民身分人口數,榮民身分人口數,榮眷身分人口數,榮民就養身分人口數,現役身分人口數,軍校生身分人口數,獨居身分人口數,單親身分人口數,外籍配偶身分人口數,大陸籍身分人口數,失蹤身分人口數,服刑身分人口數,收容身分人口數,低收一款身分人口數,低收二款身分人口數,低收三款身分人口數,中低收入2.5倍身分人口數,一般戶身分人口數,中低收入1.5倍身分人口數,視覺障礙身分人口數,聽覺機能障礙身分人口數,語音(言)機能障礙身分人口數,肢體障礙身分人口數,智能障礙身分人口數,多重障礙身分人口數,重要器官失去功能身分人口數,顏面損傷身分人口數,植物人身分人口數,失智症身分人口數,自閉症身分人口數,染色體異常身分人口數,先天代謝異常身分人口數,其他先天缺陷身分人口數,慢性精神病患身分人口數,平衡機能障礙身分人口數,頑性癲癇性症身分人口數,罕見疾病身分人口數,身障等級極重度,身障等級重度,身障等級中度,身障等級輕度,身障等級未達列等標準,資料時間"
1592,104年10月臺東縣圖書館借閱統計,臺東縣政府文化處,臺東縣政府,文化處,,約1筆,26,,館別;借閱冊數;歸還冊數;預約冊數;續借冊數;合計
1593,104年11月行政區土地買賣成交資訊統計_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易筆數,交易面積,申報成交總價額,申報成交平均單價,資料時間"
1594,104年11月行政區建物買賣成交資訊統計-按屋齡分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,預售屋交易棟數,屋齡未滿5年交易棟數,5-未滿10年交易棟數,10-未滿20年交易棟數,20-未滿30年交易棟數,30-未滿40年交易棟數,40-未滿50年交易棟數,50年以上交易棟數,不詳交易棟數,交易面積(坪)合計,預售屋交易面積(坪),屋齡未滿5年交易面積(坪),5-未滿10年交易面積(坪),10-未滿20年交易面積(坪),20-未滿30年交易面積(坪),30-未滿40年交易面積(坪),40-未滿50年交易面積(坪),50年以上交易面積(坪),不詳交易面積(坪),申報成交總價額(元)合計,預售屋申報成交總價額(元),屋齡未滿5年申報成交總價額(元),5-未滿10年申報成交總價額(元),10-未滿20年申報成交總價額(元),20-未滿30年申報成交總價額(元),30-未滿40年申報成交總價額(元),40-未滿50年申報成交總價額(元),50年以上申報成交總價額(元),不詳申報成交總價額(元),申報成交平均單價(元/坪)合計,預售屋申報成交平均單價(元/坪),屋齡未滿5年申報成交平均單價(元/坪),5-未滿10年申報成交平均單價(元/坪),10-未滿20年申報成交平均單價(元/坪),20-未滿30年申報成交平均單價(元/坪),30-未滿40年申報成交平均單價(元/坪),40-未滿50年申報成交平均單價(元/坪),50年以上申報成交平均單價(元/坪),不詳申報成交平均單價(元/坪),資料時間"
1595,104年11月行政區建物買賣成交資訊統計-按建物型態分_鄉鎮市區_臺東縣.csv,臺東縣政府地政處,臺東縣政府,地政處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,交易棟數合計,公寓(5樓含以下無電梯)交易棟數,透天厝交易棟數,店面(店鋪)交易棟數,辦公商業大樓交易棟數,住宅大樓(11層含以上有電梯)交易棟數,華廈(10層含以下有電梯)交易棟數,套房(1房1廳1衛)交易棟數,工廠交易棟數,廠辦交易棟數,農舍交易棟數,倉庫交易棟數,其他交易棟數,交易面積(坪)合計,公寓(5樓含以下無電梯)交易面積(坪),透天厝交易面積(坪),店面(店鋪)交易面積(坪),辦公商業大樓交易面積(坪),住宅大樓(11層含以上有電梯)交易面積(坪),華廈(10層含以下有電梯)交易面積(坪),套房(1房1廳1衛)交易面積(坪),工廠交易面積(坪),廠辦交易面積(坪),農舍交易面積(坪),倉庫交易面積(坪),其他交易面積(坪),申報成交總價額(元),公寓(5樓含以下無電梯)申報成交總價額(元),透天厝申報成交總價額(元),店面(店鋪)申報成交總價額(元),辦公商業大樓申報成交總價額(元),住宅大樓(11層含以上有電梯)申報成交總價額(元),華廈(10層含以下有電梯)申報成交總價額(元),套房(1房1廳1衛)申報成交總價額(元),工廠申報成交總價額(元),廠辦申報成交總價額(元),農舍申報成交總價額(元),倉庫申報成交總價額(元),其他申報成交總價額(元),申報成交平均單價(元/坪)合計,公寓(5樓含以下無電梯)申報成交平均單價(元/坪),透天厝申報成交平均單價(元/坪),店面(店鋪)申報成交平均單價(元/坪),辦公商業大樓申報成交平均單價(元/坪),住宅大樓(11層含以上有電梯)申報成交平均單價(元/坪),華廈(10層含以下有電梯)申報成交平均單價(元/坪),套房(1房1廳1衛)申報成交平均單價(元/坪),工廠申報成交平均單價(元/坪),廠辦申報成交平均單價(元/坪),農舍申報成交平均單價(元/坪),倉庫申報成交平均單價(元/坪),其他申報成交平均單價(元/坪),資料時間"
1596,104年11月臺東縣行政區低收中低收入戶概況統計_村里.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1597,104年11月臺東縣行政區低收中低收入戶概況統計_鄉鎮市區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1598,104年11月臺東縣行政區登革熱病媒蚊密度調查統計_村里.csv,臺東縣衛生局,臺東縣政府,衛生局,,約1筆,6,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,登革熱病媒蚊密度調查戶數,登革熱病媒蚊密度調查陽性戶數,布氏級數0級戶數,布氏級數1級戶數,布氏級數2級戶數,布氏級數3級戶數,布氏級數4級戶數,資料時間"
1599,104年11月臺東縣統計區低收中低收入戶概況統計_一級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,一級發布區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1600,104年11月臺東縣統計區低收中低收入戶概況統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1601,104年11月臺東縣統計區低收中低收入戶概況統計_最小統計區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,一級發布區代碼,最小統計區代碼,低收中低收入戶戶數,低收入戶戶數,中低收入戶戶數,低收中低收入戶男性人口數,低收中低收入戶女性人口數,一般身份戶數,原住民身份戶數,榮民身份戶數,榮眷身份戶數,榮民就養身份戶數,現役身份戶數,軍校生身份戶數,獨居身份戶數,單親身份戶數,外籍配偶身份戶數,大陸籍身份戶數,失蹤身份戶數,服刑身份戶數,收容身份戶數,低收一款戶數,低收二款戶數,低收三款戶數,中低收入2.5倍戶數,一般戶戶數,中低收入1.5倍戶數,資料時間"
1602,104年11月臺東縣統計區身障生活補助概況統計_二級發布區.csv,臺東縣政府社會處,臺東縣政府,社會處,,約1筆,6,,"二級發布區代碼,身障生活補助人口數,身障生活補助男性人口數,身障生活補助女性人口數,一般身分人口數,原住民身分人口數,榮民身分人口數,榮眷身分人口數,榮民就養身分人口數,現役身分人口數,軍校生身分人口數,獨居身分人口數,單親身分人口數,外籍配偶身分人口數,大陸籍身分人口數,失蹤身分人口數,服刑身分人口數,收容身分人口數,低收一款身分人口數,低收二款身分人口數,低收三款身分人口數,中低收入2.5倍身分人口數,一般戶身分人口數,中低收入1.5倍身分人口數,視覺障礙身分人口數,聽覺機能障礙身分人口數,語音(言)機能障礙身分人口數,肢體障礙身分人口數,智能障礙身分人口數,多重障礙身分人口數,重要器官失去功能身分人口數,顏面損傷身分人口數,植物人身分人口數,失智症身分人口數,自閉症身分人口數,染色體異常身分人口數,先天代謝異常身分人口數,其他先天缺陷身分人口數,慢性精神病患身分人口數,平衡機能障礙身分人口數,頑性癲癇性症身分人口數,罕見疾病身分人口數,身障等級極重度,身障等級重度,身障等級中度,身障等級輕度,身障等級未達列等標準,資料時間"
1603,104年11月臺東縣圖書館借閱統計,臺東縣政府文化處,臺東縣政府,文化處,,約1筆,26,,館別;借閱冊數;歸還冊數;預約冊數;續借冊數;合計
