編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
396,臺北市地下水監測結果,臺北市政府環境保護局,台北市政府,環境保護局,,,,,監測井編號及井址、採樣時間、天氣狀況、採樣水位、水溫、pH、導電度、氨氮、氯鹽、硫酸鹽、硫酸鹽氮、總溶解固體、總硬度、鎘、銅、汞、鉛、鋅、砷、大腸桿菌群
397,臺北市河川水質,臺北市政府環境保護局,台北市政府,環境保護局,,64,,,河川名稱、監測站(編號)、採樣日期、採樣時間、水體分類等級、水溫、氣溫、pH、溶氧量、生化需氧量、氨氮、硝酸鹽氮、亞硝酸鹽氮、懸浮固體、化學需氧量、鎘、鉻、銅、鉛、鋅、汞、砷、導電度、總磷、濁度、大腸桿菌群、陰離子界面活性劑、氯鹽、總凱氏氮、總氮
398,列管施政計畫執行進度一覽表。,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,機關名稱、計畫編號、計畫名稱及執行進度。
399,臺北市政府電話服務禮貌實施計畫,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「依據」、「目的」、「實施對象」、「實施方式」、「測試項目及配分」、「成績計算」、「講習及複測作業」、「懲處作業」、「補充事宜」
400,各項稅捐本月實徵簡報表10609,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
401,106年度臺北市地方總預算,臺北市政府主計處,台北市政府,主計處,,33003,,,106年度臺北市地方總預算
402,臺北市政府環境保護局12區清潔隊、溝渠清理第一、二隊及直屬清潔隊聯絡資訊一覽表,臺北市政府環境保護局,台北市政府,環境保護局,,15,,,"單位,聯絡電話,傳真,地址"
403,臺北市河濱生態-棕櫚,臺北市政府工務局水利工程處,台北市政府,工務局水利工程處,,530,,,樹籍編碼、樹種、學名、河濱公園、管理單位、樹高_m、胸高直徑_c、圓周長、樹冠投影面、推估樹齡_y、資料時間、備註、科別、TW97_X、TW97_Y。 
404,102年臺北市兒童及少年生活狀況調查原始資料,臺北市政府社會局,台北市政府,社會局,,3080,,,編號、行政區、出生年、出生月、性別及其他問卷問題欄位
405,臺北市河濱生態-灌木,臺北市政府工務局水利工程處,台北市政府,工務局水利工程處,,,,,樹籍編碼、樹種、學名、科別	面積_㎡、河濱公園、管理單位、備註 
406,臺北市河濱生態-喬木,臺北市政府工務局水利工程處,台北市政府,工務局水利工程處,,,,,樹籍編碼、樹種、學名、河濱公園、管理單位、樹高_m、胸高直徑_c、圓周長、樹冠投影面、推估樹齡_y、資料時間、備註、科別、TW97_X、TW97_Y。
407,海砂屋列管清冊,臺北市建築管理工程處,台北市政府,建築管理工程處,,,,,臺北市高氯離子混凝土建築物列管清冊
408,臺北市政府年度施政計畫,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,施政綱要及施政計畫
409,臺北市政府創意提案競賽要點,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「目標」、「實施對象」、「提案受理範圍」、「提案不受理範圍」、「獎項類別」、「提案配賦」、「報名方式」、「作業期程」、「評審作業」、「評分指標」、「獎勵方式」、「表揚與傳承」、「其他事項」
410,年度施政計畫由府列管計畫期末查證報告表,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,計畫編號、計畫名稱、主辦機關、查證日期、地點、照片
411,臺北市政府創意提案成果彙編,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「推動緣起」、「評獎過程」、「獲獎提案成果分享」、「附錄」
412,年度施政計畫由府列管計畫期中查證報告表,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,計畫編號、計畫名稱、主辦機關、查證日期、地點
413,臺北市政府市政信箱(已異動為HELLO TAIPEI)及1999資訊,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「縣市名稱-該縣市名稱」、「縣市內1999電話-民眾於該縣市內播打1999電話之電話號碼」、「縣市外1999電話- 民眾於別縣市撥打該縣市1999電話之電話號碼」、「縣市市政信箱網頁-該縣市線上反應市政/民意之網頁」、「縣市市政電子郵件信箱地址-該縣市讓民眾使用電子郵件寄信反應市政/民意之電子郵件信箱地址」
414,臺北市政府委託研究案建議事項採行情形,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,建議事項、採行情形、辦理機關、採行等級。
415,臺北市政府為民服務工作不定期現場考核實施計畫,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「依據」、「目的」、「考核對象」、「實施方式」、「補充事宜」
416,年度施政計畫調整撤銷,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,計畫編號、計畫名稱、主辦機關。
417,年度施政計畫由府列管計畫年終考評成效評分表,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,計畫編號、計畫名稱、主辦機關、考評等第
418,年度施政計畫選項作業計畫,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,機關名稱、計畫編號、計畫名稱、主協辦機關、執行地點、計畫類別、列管等級、計畫期程。
419,年度施政計畫選項列管項目一覽表,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,計畫編號、計畫名稱、主辦機關。
420,臺北市政府申請案件處理作業要點,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,「目的」、「範圍」、「檢核作業方式」、「處理時限」、「各機關配合事項」、「懲處規定」
421,臺北市航空噪音防制區圖,臺北市政府環境保護局,台北市政府,環境保護局,,7筆,,,"行政區別,防制區級別,範圍"
422,臺北市使用牌照稅稽徵106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年1月
423,臺北市使用牌照稅稽徵106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年2月
424,臺北市使用牌照稅稽徵106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年3月
425,臺北市使用牌照稅稽徵106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年4月
426,臺北市使用牌照稅稽徵106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年5月
427,臺北市使用牌照稅稽徵106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年6月
428,臺北市使用牌照稅稽徵106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年7月
429,臺北市使用牌照稅稽徵106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市使用牌照稅稽徵106年8月
430,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
431,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
432,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,原因分析說明
433,臺北市三年來各項稅捐實徵淨額增減比較106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年8月
434,臺北市各項稅捐解庫情形106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年8月
435,臺北市各項稅捐退還以前年度歲入款106年8月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年8月
436,臺北市各項稅捐退還以前年度歲入款106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年7月
437,臺北市各項稅捐解庫情形106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年7月
438,臺北市三年來各項稅捐實徵淨額增減比較106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年7月
439,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,原因分析說明
440,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
441,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年7月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
442,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,原因分析說明
443,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
444,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
445,臺北市三年來各項稅捐實徵淨額增減比較106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年6月
446,臺北市各項稅捐解庫情形106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年6月
447,臺北市各項稅捐退還以前年度歲入款106年6月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年6月
448,囑託登記國有公告清冊,臺北市政府地政局,台北市政府,地政局,,,,,序號、鄉鎮市區、段/小段、地/建號、面積、姓名或名稱、住址、權利範圍、囑託登記完畢日期、第二次標售底價金額、備註
449,公告標售土地清冊,臺北市政府地政局,台北市政府,地政局,,,,,年度批號、標號、標案名稱、公告日期、開標日期、標售進度
450,移交財政部國有財產署辦理標售一覽表,臺北市政府地政局,台北市政府,地政局,,,,,編號、被繼承人姓名/身分證字號、土地/建物標示、土地筆數、建物棟數、備註、簽核
451,臺北市機車優先道,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,路名、方向
452,臺北市交通管制工程處無障礙設施設置資料,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,路口、行政區、號誌編號、座標
453,臺北市機車專用道,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,路名、方向
454,臺北市調撥車道,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,路名、方向
455,市區道路速限表,臺北市交通管制工程處,台北市政府,交通管制工程處,,40筆,,,路型、路段及速限
456,臺北市生技廠商企業名錄,臺北市政府產業發展局,台北市政府,產業發展局,,395,,,單位名稱、統一編號、負責人、登記地址、公司電話、主要經營項目 
457,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
458,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
459,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,原因分析說明
460,臺北市三年來各項稅捐實徵淨額增減比較106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年5月
461,臺北市各項稅捐解庫情形106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年5月
462,臺北市各項稅捐退還以前年度歲入款106年5月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年5月
463,竹子湖海芋觀光農園資料,臺北市政府產業發展局,台北市政府,產業發展局,,25,,,農園主、農園名稱、聯絡電話、位置
464,臺北市大彎南段工業區廠商名錄,臺北市政府產業發展局,台北市政府,產業發展局,,1485,,,統一編號、公司名稱、地址
465,臺北市內湖科技園區廠商名錄,臺北市政府產業發展局,台北市政府,產業發展局,,3439,,,統一編號、公司名稱、地址
466,臺北市南港軟體工業園區廠商資料名錄,臺北市政府產業發展局,台北市政府,產業發展局,,554,,,統編、公司名稱、公司地址 
467,臺北市供氣區域分布圖,臺北市政府產業發展局,台北市政府,產業發展局,,1,,,行政區?公司名稱
468,花博公園展館資訊,臺北市政府產業發展局,台北市政府,產業發展局,,140,,,主辦單位、活動名稱、租（借）用時間、參觀人次
469,農業用地允許使用申請,臺北市政府產業發展局,台北市政府,產業發展局,,296,,,地號、申請項目
470,臺北市地下水鑿井業登記資料,臺北市政府產業發展局,台北市政府,產業發展局,,11,,,鑿井業名稱、證號、營業地址、負責人姓名、狀態、 座標(TWD97) 
471,臺北市用電設備檢驗維護業登記資料,臺北市政府產業發展局,台北市政府,產業發展局,,26,,,維護業名稱、證號、營利事業統一編號、營業地址、負責人姓名、狀態、 核設日期、核設文號、座標(TWD97)
472,木柵/南港茶園觀光資料,臺北市政府產業發展局,台北市政府,產業發展局,,53,,,姓名、地址、電話
473,臺北市桶裝瓦斯零售商名冊,臺北市政府產業發展局,台北市政府,產業發展局,,91,,,行政區、瓦斯行名稱、營業地址、電話
474,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
475,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,原因分析說明
476,臺北市三年來各項稅捐實徵淨額增減比較106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年4月
477,臺北市各項稅捐解庫情形106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年4月
478,臺北市各項稅捐退還以前年度歲入款106年4月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年4月
479,臺北市產業發展獎勵補助計畫---已結案之獲獎勵補助廠商基本資料,臺北市政府產業發展局,台北市政府,產業發展局,,522,,,計畫編號、領域、公司名稱、計畫名稱、實際計畫期間、核定補助款
480,參與友善廁所店家名單,臺北市市場處,台北市政府,市場處,,1,,,檔案
481,臺北市地下街,臺北市市場處,台北市政府,市場處,,3,,,名稱、內容、建立日期、地址、經度、緯度
482,臺北市超級市場,臺北市市場處,台北市政府,市場處,,35,,,名稱、內容、建立日期、地址、經度、緯度
483,106年度農畜批發市場休市日資訊,臺北市市場處,台北市政府,市場處,,1,,,檔案
484,106年度漁產批發市場休市日資訊,臺北市市場處,台北市政府,市場處,,1,,,檔案
485,106年度花卉批發市場休市日資訊,臺北市市場處,台北市政府,市場處,,1,,,檔案
486,106年度花木批發市場休市日資訊,臺北市市場處,台北市政府,市場處,,1,,,檔案
487,臺北市肇事路口,臺北市政府交通局,台北市政府,交通局,,50,,,Id(排名)、Rdname(多事故路口名稱)、A1a2(事故件數)、Occtime(該路口主要肇事時段)、Mreason(該路口主要肇事案件運具類型)、Xul_cord(路口空間範圍(TW97座標))、Yul_cord(路口空間範圍(TW97座標))、Xlr_cord(路口空間範圍(TW97座標))、Ylr_cord(路口空間範圍(TW97座標))
488,衛生局推行性別主流化相關資料,臺北市政府衛生局,台北市政府,衛生局,,,,,性別主流化專區
489,臺北市健康促進醫院,臺北市政府衛生局,台北市政府,衛生局,,20,,,"title(標題), address_for_display(顯示用地址), telephone(電話)"
490,臺北市急救責任醫院,臺北市政府衛生局,台北市政府,衛生局,,20,,,"title(醫院名稱), address_for_display(顯示用地址),address_for_system(系統辨識用地址) telephone(電話)"
491,臺北市救護車資料,臺北市政府衛生局,台北市政府,衛生局,,74,,,標題、類別、聯絡電話、顯示用地址、系統辨識用地址
492,臺北市通過餐飲衛生管理分級評核業者名單,臺北市政府衛生局,台北市政府,衛生局,,135,,,編號(證書編號)、店名、餐飲業別、電話、郵遞區號、地址、等級
493,食品資訊公開專區,臺北市政府衛生局,台北市政府,衛生局,,,,,食品資訊公開專區
494,臺北市醫療違規裁處案件統計,臺北市政府衛生局,台北市政府,衛生局,,8,,,裁處日期、違規情節、罰鍰金額、罰則註記、區域
495,臺北市公私立醫療院所,臺北市政府衛生局,台北市政府,衛生局,,3547,,,機構名稱、地址、電話
496,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
497,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年1月
498,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,增減原因分析說明
499,臺北市各項稅捐解庫情形106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年1月
500,臺北市三年來各項稅捐實徵淨額增減比較106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年1月
501,臺北市各項稅捐退還以前年度歲入款106年1月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款
502,臺北市公車專用道,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,路名、方向
503,臺北市政府辦理民間公共建設案件統計表-截至1060930,臺北市政府財政局,台北市政府,財政局,,6,,,法源依據、項目、已簽約(件數)、辦理中(件數) 、規劃中(件數)
504,臺北市政府辦理民間參與公共建設已簽約案件統計表-截至1060930,臺北市政府財政局,台北市政府,財政局,,6,,,法源依據、項目、件數、民間投資(億元)、權利金(億元)、租金(億元/年)
505,臺北市政府依促進民間參與公共建設法辦理之已簽約案件明細表-截至1060930,臺北市政府財政局,台北市政府,財政局,,122,,,編號、促參類型、計畫名稱(案件)、民間投資、權利金、土地租金、辦理機關、契約期間(年)、簽約日、受委託廠商、備註
506,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
507,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,增減原因分析說明
508,臺北市三年來各項稅捐實徵淨額增減比較106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年2月
509,臺北市各項稅捐退還以前年度歲入款106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年2月
510,臺北市各項稅捐解庫情形106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年2月
511,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年2月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
512,臺北市各項稅捐退還以前年度歲入款106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款106年3月
513,臺北市各項稅捐解庫情形106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形106年3月
514,臺北市三年來各項稅捐實徵淨額增減比較106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市三年來各項稅捐實徵淨額增減比較106年3月
515,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,增減原因分析說明106年3月
516,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
517,臺北市各項稅捐實徵淨額與預算數及上年同期比較─本月數106年3月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
518,臺北市政府燃氣熱水器承裝業技術士名冊,臺北市政府消防局,台北市政府,消防局,,329,,,serial_number(序號)、name(承裝業名稱)、usiness_address(營業場所地址) 、name_of_responsiable_person(負責人姓名)、name_of_technician(技術士姓名) 、effective_date_of_certification(技術士證生效日期) 、certification_number(技術士證號) 、employment_start_date(任職日期)、address(地址) 、telephone(連絡電話)
519,臺北市視障按摩院所名冊,臺北市勞動力重建運用處,台北市政府,勞動力重建運用處,,35,,,按摩院名稱、電話、地址、交通資訊、簡介說明
520,家庭收支記帳調查,臺北市政府主計處,台北市政府,主計處,,29檔,,,統計期、統計項目、統計資料、資料來源、附註、更新日期。
521,臺北市各項稅捐實徵淨額與預算數及上年同期比較增減原因分析說明(106年9月),臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,增減原因分析
522,臺北市各項稅捐實徵淨額與預算數及上年同期比較─累計數106年9月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
523,臺北市各項稅捐退還以前年度歲入款(106年9月),臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐退還以前年度歲入款(106年9月)
524,臺北市各項稅捐解庫情形(106年9月),臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,臺北市各項稅捐解庫情形(106年9月)
525,臺北市三年來各項稅捐實徵淨額增減比較(106年9月),臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵淨額
526,臺北市各項稅捐實徵淨額與預算數及上年同期比較-本月數106年9月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
527,臺北市各項稅捐本月實徵數簡報表106年9月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,實徵數
528,臺北市各項稅收快報（初步數字）106年9月,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,1,,,"預算數,實徵淨額"
529,臺北市溫室氣體排放統計—本市總排放量及人均排放量,臺北市政府環境保護局,台北市政府,環境保護局,,17,,,"年度,運輸部門排放量(萬公噸),運輸部門占比(%),住商部門排放量(萬公噸),住商部門占比(%),工業部門排放量(萬公噸),工業部門占比(%),廢棄物部門排放量(萬公噸),廢棄物部門占比(%),農業部門排放量(萬公噸),農業部門占比(%),森林部門排放量(萬公噸),森林部門占比(%),淨排放量(萬公噸),人均排放量（公噸/年）"
530,臺北市ESCO能源技術服務業資訊,臺北市政府環境保護局,台北市政府,環境保護局,,5,,,"名稱,地址,聯絡電話"
531,中山堂演出訊息,臺北市中山堂管理所,台北市政府,中山堂管理所,,55,,,演出日期：供民眾查詢演出日期起迄 演出時間：供民眾查詢演出時間起迄 節目名稱：供民眾查詢檢索節目名稱 演出單位：供民眾查詢檢索演出單位 相關網址：供民眾LINK相關網址 演出地點：供民眾查詢檢索演出地點廳別 入場方式：供民眾查詢費用與否 售票系統：供民眾查詢檢索售票系統 內容摘要：供民眾查詢檢索內容摘要 
532,臺北市各區災害應變中心領取沙包專線電話一覽表,臺北市政府民政局,台北市政府,民政局,,12,,,區別、專線號碼及位置、沙包領取地點、沙包回收地點、備註。
533,臺北市婦幼安全警示地點,臺北市政府警察局婦幼警察隊,台北市政府,警察局,婦幼警察隊,9,,,區（District）、地點（Location）、地點描述(Detail )、列管原因(reason)、預防措施(precaution)
534,105年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,128,,,臺北市稅捐統計年報
535,104年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,125,,,臺北市稅捐統計年報
536,102年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,125,,,臺北市稅捐統計年報
537,103年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,125,,,臺北市稅捐統計年報
538,101年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,124,,,臺北市稅捐統計年報
539,99年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,124,,,臺北市稅捐統計年報
540,98年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,124,,,臺北市稅捐統計年報
541,97年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,124,,,臺北市稅捐統計年報
542,96年度臺北市稅捐統計年報,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,124,,,臺北市稅捐統計年報
543,大臺北地區消防栓分布點位圖,臺北自來水事業處,臺北自來水事業處,,,約31000筆,,,消防栓座標(TWD97)
544,寵物旅館,臺北市政府產業發展局,台北市政府,產業發展局,,77,,,編號、評鑑105、行號名稱、對外名、負責人、營業項目、聯絡電話、郵遞區號、分區、地址 
545,契稅稅源統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,項目別、實徵數、累計實徵數
546,105學年度臺北市國民中小學餘裕空間情形一覽表,臺北市政府教育局,台北市政府,教育局,,,,,"編號,行政區,學校名稱,已活化情形,未來規劃活化情形,基本資料,實際使用間數,教育部設備基準及配合政策法令必要使用空間,超過基準教室間數,餘裕空間數"
547,臺北市未變性酒精販賣業者登記資料一覽表,臺北市政府財政局,台北市政府,財政局,,9,,,序號、公司名稱、統一編號、負責人、公司地址、核准文號
548,臺北市各區里疏散避難圖資訊(文山區),臺北市文山區公所,台北市政府,文山區公所,,43,,,區、里、圖檔連結網址
549,臺北市市有財產委託經營案件明細表,臺北市政府財政局,台北市政府,財政局,,0,,,委託機關、委託經營名稱、委託經營期間、備註 
550,臺北市各區里疏散避難圖資訊(信義區),臺北市信義區公所,台北市政府,信義區公所,,41,,,區、里、圖檔連結網址 
551,臺北市立動物園_動物資料,臺北市立動物園,臺北市立動物園,,,262,,,中文名、摘要說明、關鍵字、別名、WGS84座標系統(WKT格式)、館區、POI群組、英文名、學名、分類學_門、分類學_綱、分類學_目、分類學_科、保育等級、地理分布、棲地型態、形態特徵、生態習性、食性、面臨問題、解說、主題網頁、主題網頁URL、動物認養焦點物種、編號代號、照片說明及URL(4組)、PDF說明及URL(2組)、聲音說明及URL(3組)、影片URL、資料更新日期、序號
552,臺北市大安區區民活動中心無障礙設施設置資料,臺北市大安區公所,台北市政府,大安區公所,,19KB,,,表格橫欄由左至右共有6個欄位，分別為名稱、地址（位置）、用途、備註、無障礙空間、管理單位。檔案格式為可編輯之開放文件檔案格式（open document format），表列資料提供市民朋友檢索利用。
553,臺北市立動物園_服務設施,臺北市立動物園,臺北市立動物園,,,248,,,主類別、子類別、標題、摘要說明、備註、簡介、餐飲類別、商品類別、關鍵字、位置、WGS84座標系統(WKT格式)、網頁URL、照片說明及URL(5組)、相關連結
554,臺北市居家護理所,臺北市政府衛生局,台北市政府,衛生局,,44,,,機構名稱、地址、電話
555,臺北市交通流量及特性調查資料,臺北市交通管制工程處,台北市政府,交通管制工程處,,,,,站號、站名
556,家庭收支訪問調查,臺北市政府主計處,台北市政府,主計處,,68檔,,,統計期、統計項目、統計資料、資料來源、附註、更新日期。 
557,臺北市公告禁菸場所,臺北市政府衛生局,台北市政府,衛生局,,1045,,,"district(行政區), site(場所名稱), address(地址), X(TWD97 X坐標), Y(TWD97 Y坐標)、 district(行政區), park(公園綠地名稱), location(位置) "
