編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
257,公告土地現值劃分地價區段及最高最低地價,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,48,89,鄉鎮市區、區段數合計、一般區段價區段數、繁榮街道路線價區段數、一般路線價區段數、最高一般區段價、最低一般區段價、最高繁榮街道路線價、最低繁榮街道路線價、最高一般路線價、最低一般路線價、最高宗地地價
258,公告土地現值調整情形與公告土地現值比較分析,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,53,106,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數
259,都市計畫公共設施保留地(未徵收部份)公告土地現值調整情形與公告土地現值比較分析,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,41,105,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數
260,公告土地現值、公告地價最高(低)地價,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,55,148,公告土地現值／公告地價、鄉鎮市區、最高宗地地價地段、最高宗地地價地段地號、最高宗地地價土地位置、最高宗地地價區段號碼、最高宗地地價單價(元/平方公尺)、最高區段地價區段範圍、最高區段地價區段號碼、最高區段地價單價(元/平方公尺)、最低區段地價區段範圍、最低區段地價區段號碼、最低區段地價單價(元/平方公尺)
261,公告地價調整情形與公告地價比較分析表,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,49,108,鄉鎮市區、原有區段數、現有區段數、地價未調整區段數、地價未調整區段數比率、地價上漲區段數、地價上漲區段比率、地價下跌區段數、地價下跌區段比率、上漲0-5%區段數、上漲5-10%區段數、上漲10-15%區段數、上漲15-20%區段數、上漲20-30%區段數、上漲30-40%區段數、上漲40-50%區段數、上漲50-60%區段數、上漲60-70%區段數、上漲70-80%區段數、上漲80-90%區段數、上漲90-100%區段數、上漲100-150%區段數、上漲150-200%區段數、上漲200-250%區段數、上漲250-300%區段數、上漲300-350%區段數、上漲350%以上區段數、下跌0-5%區段數、下跌5-10%區段數、下跌10-20%區段數、下跌20-30%區段數、下跌30-40%區段數、下跌40-50%區段數、下跌50%以上區段數
262,公告土地現值最高(低)地價表,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,44,86,鄉鎮市區、最高宗地地價地段、最高宗地地價地段地號、最高宗地地價土地位置、最高宗地地價區段號碼、最高宗地地價單價(元/平方公尺)、最高區段地價區段範圍、最高區段地價區段號碼、最高區段地價單價(元/平方公尺)、最低區段地價區段範圍、最低區段地價區段號碼、最低區段地價單價(元/平方公尺)
263,重新規定地價土地戶數統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,27,86,鄉鎮市區、總計戶數、公有戶數、私有戶數、公私有戶數
264,重新規定地價土地公告地價面積筆數地價統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,93,132,面積／筆數／總地價、公告地價合計、公告地價10以下、公告地價11-50、公告地價51-100、公告地價101-150、公告地價151-200、公告地價201-250、公告地價251-300、公告地價301-375、公告地價376-450、公告地價451-525、公告地價526-600、公告地價601-700、公告地價701-800、公告地價801-900、公告地價901-1000、公告地價1001-1150、公告地價1151-1300、公告地價1301-1450、公告地價1451-1600、公告地價1601-1800、公告地價1801-2000、公告地價2001-2250、公告地價2251-2500、公告地價2501-2800、公告地價2801-3100、公告地價3101-3500、公告地價3501-3900、公告地價3901-4300、公告地價4301-4800、公告地價4801-5300、公告地價5301-5900、公告地價5901-6500、公告地價6501-7200、公告地價7201-7900、公告地價7901-8700、公告地價8701-9500、公告地價9501-10400、公告地價10401-11300、公告地價11301-12300、公告地價12301-13300、公告地價13301-14300、公告地價14301-15400、公告地價15401-16500、公告地價16501-18000、公告地價18001-20000、公告地價20001-22000、公告地價22001-24000、公告地價24001-27000
265,非都市土地使用分區筆數面積公告土地現值統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,75,115,使用分區、筆數、筆數百分比、面積、面積百分比、公告土地現值總額、公告土地現值總額百分比
266,公告地價劃分地價區段及最高低價統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,56,91,鄉鎮市區、一般區段價區段數、繁榮街道路線價區段數、一般路線價區段數、區段數合計、最高一般區段價、最低一般區段價、最高繁榮街道路線價、最低繁榮街道路線價、最高一般路線價、最低一般路線價、最高宗地地價
267,非都市土地使用分區筆數面積公告地價統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,50,126,使用分區、筆數、筆數百分比、面積、面積百分比、公告土地現值總額、公告土地現值總額百分比
268,不動產買賣案件實價登錄資訊,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,112,344,鄉鎮市區、交易標的、土地區段位置或建物區門牌、土地移轉總面積平方公尺、都市土地使用分區、非都市土地使用分區、非都市土地使用編定、交易年月日、交易筆棟數、移轉層次、總樓層數、建物型態、主要用途、主要建材、建築完成年月、建物移轉總面積平方公尺、建物現況格局-房、建物現況格局-廳、建物現況格局-衛、建物現況格局-隔間、有無管理組織、總價元、單價每平方公尺、車位類別、車位移轉總面積平方公尺、車位總價元、備註、編號
269,土地筆數面積地價統計,彰化縣溪湖地政事務所,彰化縣政府,溪湖地政事務所,,,57,159,公有／私有／公私共有、筆數、面積(公頃)、公告土地現值總額(千元)、公告地價總額(千元)
270,彰化縣工會名冊,彰化縣政府勞工處,彰化縣政府,勞工處,,,174,129,社團法人序號、工會名稱、聯絡電話、工會縣市、工會區域、工會地址、工會緯度、工會經度、備註、負責人、傳真
271,各項稅捐實徵淨額與預算數及上年同期比較 -本月數,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,3,28,稅目別、本月實徵淨額、本月分配預算數、本月實徵淨額占預算數百分比、上年同月實徵淨額、本月實徵淨額與上年同月比較_增減百分比
272,彰化縣各年度地方稅實徵淨額-地價稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,3,26,年度Year、實徵淨額Net Actual Collection
273,彰化縣各年度地方稅實徵淨額-土地增值稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,4,19,年度Year、實徵淨額Net Actual Collection
274,彰化縣各年度地方稅實徵淨額-房屋稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,1,18,年度Year、實徵淨額Net Actual Collection
275,彰化縣各年度地方稅實徵淨額-使用牌照稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,5,35,年度Year、實徵淨額Net Actual Collection
276,彰化縣各年度地方稅實徵淨額-契稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,1,21,年度Year、實徵淨額Net Actual Collection
277,彰化縣各年度地方稅實徵淨額-印花稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,0,17,年度Year、實徵淨額Net Actual Collection
278,彰化縣各年度地方稅實徵淨額-娛樂稅,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,2,31,年度Year、實徵淨額Net Actual Collection
279,房屋標準單價表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,4,42,總層數、鋼骨造-第一類、鋼骨混凝土造-第一類、鋼骨鋼筋混凝土造-第一類、鋼骨造-第二類、鋼骨混凝土造-第二類、鋼骨鋼筋混凝土造-第二類、鋼骨造-第三類、鋼骨混凝土造-第三類、鋼骨鋼筋混凝土造-第三類、鋼骨造-第四類、鋼骨混凝土造-第四類、鋼骨鋼筋混凝土造-第四類、鋼筋混凝土造-第一類、預鑄混凝土造-第一類、鋼筋混凝土造-第二類、預鑄混凝土造-第二類、鋼筋混凝土造-第三類、預鑄混凝土造-第三類、鋼筋混凝土造-第四類、預鑄混凝土造-第四類、加強磚造-第一類、加強磚造-第二類、加強磚造-第三類、加強磚造-第四類、鋼鐵造200m*m以上-各種用途、鋼鐵造未達200m*m-各種用途、木造-各種用途、石造-各種用途、磚造-各種用途、土造-各種用途、竹造-各種用途
280,房屋用途分類表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,0,21,構造-分類、用途、
281,房屋用途相近歸類表 ,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,2,20,未列房屋用途細類項目、歸類相近細類
282,房屋耐用年數及折舊率標準表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,4,57,構造別、每年折舊率%、最低使用價格(殘值率%)、最高折舊年數(年)
283,房屋地段等級表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,2,21,等級、增減率
284,房屋地段等級表附表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,3,23,級別及增減率、
285,彰化縣地方稅務局代發他縣市稅捐機關作業統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,5,48,服務項目、臺北市、臺中市、基隆市、台南市、高雄市、新北市、宜蘭縣、桃園市、嘉義市、新竹縣、苗栗縣、南投縣、彰化縣、新竹市、雲林縣、嘉義縣、屏東縣、花蓮縣、臺東縣、金門縣、澎湖縣、連江縣
286,他縣市稅捐機關代發彰化縣地方稅務局資料統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,3,40,服務項目、臺北市、臺中市、基隆市、台南市、高雄市、新北市、宜蘭縣、桃園市、嘉義市、新竹縣、苗栗縣、南投縣、彰化縣、新竹市、雲林縣、嘉義縣、屏東縣、花蓮縣、臺東縣、金門縣、澎湖縣、連江縣
287,小客車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,8,285,汽缸總排氣量、自用、營業
288,大客車及貨車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,11,287,汽缸總排氣量、大客車、貨車
289,機車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,8,254,汽缸總排氣量、機車
290,完全以電能為動力之電動小客車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,111,874,馬達最大馬力-英制馬力(HP)、馬達最大馬力-公制馬力(PS)、自用、營業
291,完全以電能為動力之電動機車使用牌照稅稅額表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,15,64,馬達最大馬力-英制馬力(HP)、馬達最大馬力-公制馬力(PS)、完全以電能為動力之電動機車
292,彰化縣地方稅務局視訊合作單位資料,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,18,73,編號、視訊服務合作單位
293,彰化縣地方稅務局視訊服務統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,16,89,編號、視訊服務合作單位、服務件數
294,彰化縣地方稅務局清理舊欠績效表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,7,29,稅目、未徵稅款轉結數、更正註銷數、逾徵收期限數、行政救濟中未徵數、應清理數、徵起數、製發執行憑證數、清理數、未徵數
295,彰化縣地方稅務局防止新欠清理舊欠競賽成績,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,10,29,機關別、總分、名次
296,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,8,25,件數或金額、本年度滯納案件移送執行、以前年度滯納案件移送執行、本年度違章罰鍰案件移送執行、以前年度違章罰鍰案件移送執行
297,彰化縣地方稅務局欠稅（含違章罰鍰）移送執行徵起績效表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,8,25,件數或金額、本年度滯納案件移送執行徵起、以前年度滯納案件移送執行徵起、本年度違章罰鍰案件移送執行徵起、以前年度違章罰鍰案件移送執行徵起
298,彰化縣地方稅務局債權憑證移送執行徵起統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,6,22,件數或金額、本年度執行憑證再移送執行-滯納案件、本年度執行憑證再移送執行-違章罰鍰案件、以前年度執行憑證再移送執行-滯納案件、以前年度執行憑證再移送執行-違章罰鍰案件、本年度執行憑證再移送執行徵起-滯納案件、本年度執行憑證再移送執行徵起-違章罰鍰案件、以前年度執行憑證再移送執行徵起-滯納案件、以前年度執行憑證再移送執行徵起-違章罰鍰案件
299,彰化縣地方稅務局各稅欠稅概況-按納稅義務人性別分,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,7,26,稅目別、男性人數、女性人數、男性件數、女性件數、男性金額、女性金額
300,彰化縣歷年地價稅累進起點地價,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,5,27,年度、累進起點地價
301,房屋稅籍統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,8,34,類別-構造、戶數、面積、現值
302,彰化縣地方稅務局提起行政救濟件數統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,6,31,階段/稅目別、房屋稅、印花稅、使用牌照稅、土地增值稅、契稅、地價稅、娛樂稅、特別稅、臨時稅
303,房屋稅徵績統計表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,0,16,查定數-戶(件)數、查定數-本稅、徵起數-戶(件)數、徵起數-本稅
304,彰化縣地方稅務局人民申請案件期限表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,6,50,受理申辦服務項目、處理天數
305,彰化縣地方稅務局資訊位置表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,5,47,項次、機關名稱、地址、電話
306,彰化縣地方稅務局跨機關單一窗口服務績效表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,5,39,合作機關、合作服務項目、服務件數
307,彰化縣地方稅務局滿意度一覽表,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,9,78,面向、調查方式、問卷種類、調查項目、樣本數、滿意度
308,彰化縣稅務行事曆,彰化縣地方稅務局,彰化縣政府,地方稅務局,,,7,68,日期、辦理事項
309,和美鎮各里人口數,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,里別名稱、鄰數、戶數、男人口數、女人口數
310,彰化縣和美鎮人口數統計表,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,月份、鄰數、戶數、男性、女性
311,彰化縣和美鎮原住民統計表,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,月份、平地原住民人口數--(男生)、平地原住民人口數--(女生)、山地原住民人口數--(男生)、山地原住民人口數--(女生)
312,戶籍罰鍰處罰金額基準表,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,
313,日據時期住所番地與現行行政區域對照表,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,
314,年代對照表,彰化縣和美鎮戶政事務所,彰化縣政府,和美鎮戶政事務所,,,,,
