編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
510,臺中市各級學校補校資訊,臺中市政府教育局社會教育科,臺中市政府,教育局,社會教育科,,,,"學校名稱,補校校務主任,校務主任辦公室電話,補校教師人數,1年級學生數,2年級學生數,3年級學生數,全校學生數,1年級班級數,2年級班級數,3年級班級數,全校班級數,103學年度畢業(含修業)學生人數"
511,臺中市公私立幼兒園基礎評鑑通過名單,臺中市政府教育局幼兒教育科,臺中市政府,教育局,幼兒教育科,,,,臺中市公私立幼兒園基礎評鑑通過名單
512,臺中各行政區人口數及戶數,臺中市政府民政局‧戶政科,臺中市政府,民政局,戶政科,,,,「區別」、「里數」、「鄰數」、「戶數」、「人口數」
513,106年度臺中市地籍圖重測區範圍圖,臺中市政府地政局,臺中市政府,地政局,,,,,圖檔，依行政區公告重測地段、筆數、面積、範圍圖。
514,臺中市身心障礙者社區關懷據點,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,單位名稱、辦理地點、聯絡電話
515,臺中市身心障礙者社區樂活補給站,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,單位名稱、會址、辦理地點、聯絡電話
516,臺中市身心障礙者社區日間作業設施服務單位,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,單位名稱、會址、辦理地點、聯絡電話
517,臺中市身心障礙者社區式日間照顧服務單位,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,單位名稱、會址、辦理地點、聯絡電話
518,臺中市身心障礙者營養餐食服務,臺中市政府社會局‧綜合企劃科,臺中市政府,社會局,綜合企劃科,,,,機構名稱、地址、電話、服務區域
519,臺中市身心障礙者各區居家服務支援中心,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,區域、服務區域、單位名稱、負責人、連絡人、電話、中心地址(電子信箱)、收文地址
520,臺中市街友服務場所,臺中市政府社會局‧社會救助科,臺中市政府,社會局,社會救助科,,,,機構名稱、地址、電話、服務項目
521,臺中市志願服務推廣中心,臺中市政府社會局‧社會工作科,臺中市政府,社會局,社會工作科,,,,機構名稱、地址、電話、服務區域
522,臺中市小型復康巴士接送服務,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,機構名稱、地址、電話、服務區域
523,臺中市政府政風處所屬政風機構檢舉管道,臺中市政府政風處,臺中市政府,政風處,,,,,"機關,電話,信箱"
524,105年臺中市都市計畫委員會委員名單,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,105年臺中市都市計畫委員會委員名單
525,臺中市苗圃資訊,臺中市政府農業局,臺中市政府,農業局,,,,,苗圃、區域、位置、開放時間、攜帶證件、備註(開放資訊)
526,臺中市政府警察局列管防空避難設備統計一覽表,警察局民防管制中心,臺中市政府,警察局,民防管制中心,,,,民防管制中心
527,臺中市政府法規審議及研商成果統計,臺中市政府法制局‧法規審議科,臺中市政府,法制局,法規審議科,,,,期間、市法規發布、中央法令轉頒、市法規審議案、其他案件、法規委員會議、各單位法令研商會議
528,臺中市政府採購爭議案件分析,臺中市政府法制局‧採購申訴審議科,臺中市政府,法制局,採購申訴審議科,,,,統計區間、爭議途徑類型、前期未結案、本期新受理、本期處理終結、本期未結案
529,臺中市政府地方稅務局104年7-12月臺中市地方稅繳納方式統計表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,繳納方式、件數、金額
530,臺中市政府取締攤販績效統計,臺中市政府警察局行政科,臺中市政府,警察局,行政科,,,,臺中市政府取締攤販績效統計
531,104年第3季臺中市地方稅案件提起行政救濟件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,復查、訴願、行政訴訟第一審、行政訴訟上訴審、各地方稅稅目
532,臺中市宗教名冊,臺中市政府民政局‧宗教禮俗科第一股,臺中市政府,民政局,宗教禮俗科第一股,,,,臺中市宗教(含寺廟、教會)名冊
533,臺中市數值地籍地段圖,臺中市政府地政局‧資訊室,臺中市政府,地政局,資訊室,,,,"UNIT(地所別),AA48(段代碼),KCNT(段名),AA46(區代碼)"
534,104年5月13日公開標售市有房地開標結果清冊,臺中市政府財政局‧非公用財產管理科第二股,臺中市政府,財政局,非公用財產管理科第二股,,,,無
535,臺中市固定式違規照相設備設置地點,臺中市政府警察局‧交通警察大隊,臺中市政府,警察局,交通警察大隊,,,,設置地點、設備型式、取締項目
536,臺中市合法當舖業者,臺中市政府警察局‧刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,"當舖名稱,營業地址"
537,臺中市合法保全業者,臺中市政府警察局‧刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,"公司名稱,地址,管轄分局"
538,臺中市都市地價指數漲跌幅表,臺中市政府地政局-地價科,臺中市政府,地政局,地價科,,,,地區、臺中市及所轄各行政區、總指數：總體都市地價指數、住宅區：住宅區都市地價指數、商業區：商業區都市地價指數、工業區：工業區都市地價指數
539,臺中市公共藝術作品列表,臺中市政府文化局‧視覺藝術科第一股,臺中市政府,文化局,視覺藝術科第一股,,,,作品類型、名稱、作者、設置地點、產生方式、設置區域
540,臺中市演藝團體,臺中市政府文化局‧表演藝術科,臺中市政府,文化局,表演藝術科,,,,群組名稱、演藝團體名稱、表演項目、團址郵遞區號、團址、公開聯絡地址、公開市話、公開手機、公開傳真、公開E-mail、團體網頁、facebook
541,臺中市街頭藝人開放場所,臺中市政府文化局‧藝文推廣科,臺中市政府,文化局,藝文推廣科,,,,街頭藝人開放場所
542,臺中市街頭藝人,臺中市政府文化局‧藝文推廣科,臺中市政府,文化局,藝文推廣科,,,,臺中市街頭藝人網(表演藝術類/創意工藝類/視覺藝術類)
543,臺中市道路挖掘當日施工資訊,臺中市政府建設局‧管線管理科,臺中市政府,建設局,管線管理科,,,,欄位名稱：中文敘述TOWN_CODE：行政區代碼TOWN_NAME：行政區名稱AC_NO：許可證號CASE_ID：申請書編號CONST_NAME：工程名稱LOCATION：工程地點ABE_DA：核定挖掘起日AEN_DA：核定挖掘迄日ADG_DA：核定工期日數UN_NA：管線單位名稱UR_NA：管線單位連絡人名稱UR_TI：聯絡電話詳資料資源描述或說明檔案
544,臺中市刑事案件統計資料,臺中市政府警察局刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,臺中市處理刑事案件－全般刑案
545,臺中市公寓大廈管理委員會清冊,臺中市政府都市發展局‧住宅管理科,臺中市政府,都市發展局,住宅管理科,,,,臺中市公寓大廈報備名冊
546,臺中市公共建築無障礙資訊,臺中市政府都市發展局‧秘書室第一股,臺中市政府,都市發展局,秘書室第一股,,,,"類別,公共建築物名稱,公共建築物地址,檢查結果,改善情形,檢查日期"
547,臺中市重要地標,臺中市政府資訊中心,臺中市政府,資訊中心,,,,,X座標、Y座標、地標分類代碼、地標大分類、地標小分類、地標名稱、地標別名
548,臺中市列管狹小巷弄道路資料,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"編號,轄區大隊,轄區分隊,巷道內有無4樓(含4樓)以上建築物,有無劃設禁停紅線,其他禁止停車措施,地點."
549,臺中市健康盒餐通過商家名單,臺中市政府衛生局,臺中市政府,衛生局,,,,,104年健康盒餐通過商家名單*健康盒餐認證效期為3年
550,臺中市愛心食物銀行及發放站,臺中市政府社會局‧社會救助科,臺中市政府,社會局,社會救助科,,,,屬性、區域、團體名稱、團體地址
551,臺中市轄內各有線電視系統經營者資料,臺中市政府新聞局‧新聞行政科第二股,臺中市政府,新聞局,新聞行政科第二股,,,,業者名稱，營業範圍，營業住址，電話傳真
552,臺中市特定寵物業者名冊,臺中市動物保護防疫處‧獸醫行政組,臺中市政府,臺中市動物保護防疫處,獸醫行政組,,,,臺中市特定寵物業者名冊
553,臺中市夜間急診或24小時急診動物醫院,臺中市動物保護防疫處‧獸醫行政組,臺中市政府,臺中市動物保護防疫處,獸醫行政組,,,,臺中市夜間急診或24小時急診動物醫院
554,臺中市合法動物醫院名錄,臺中市動物保護防疫處‧獸醫行政組,臺中市政府,臺中市動物保護防疫處,獸醫行政組,,,,臺中市合法動物醫院名錄
555,西屯區一公頃之以下公園、綠地調查表,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,西屯區一公頃之以下公園、綠地調查表
556,臺中市飲用水水質檢驗資料,臺中市環境保護局,臺中市政府,臺中市環境保護局,,,,,自來水水質檢驗結果、抽查檢測地點、pH 值(無單位)、自由有效餘氯(mg/L)、濁度 (NTU)、色度(鉑鈷單位)、總硬度(mg/L)、大腸桿菌群(CFU/100mL)、硝酸鹽氮(mg/L)、亞硝酸鹽氮(mg/L)
557,臺中市飲用水檢驗測定機構,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,檢驗機構、許可期限、許可字號、檢驗室地址、電話、傳真
558,臺中市非都市土地使用分區及用地類別統計表,臺中市政府地政局土地編定科,臺中市政府,地政局,土地編定科,,,,使用分區:指非都市土地依區域計畫法施行細則所劃定之各種使用區、用地類別:指非都市土地依區域計畫法施行細則所編定之各種使用地、筆數:指各用地類別筆數及總筆數、面積:指各用地類別面積及總面積
559,臺中市開業不動產估價師名冊,臺中市政府地政局˙地價科,臺中市政府,地政局,地價科,,,,序號，事務所名稱，姓名，事務所類別，開業證書字號，事務所地址，有效期限
560,臺中市都市計畫面積及人口,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市都市計畫面積及人口
561,臺中市都市計畫容積移轉申請案件數,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市都市計畫容積移轉申請案件數
562,臺中市都市計畫地區種類,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市都市計畫地區種類
563,臺中市都市計畫土地使用面積,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市都市計畫土地使用面積
564,臺中市違反就業服務法僱用外籍勞工案件統計,臺中市政府勞工局(外勞事務科),臺中市政府,勞工局,外勞事務科,,,,法條、月份
565,臺中市車輛拖吊情形,交通局,臺中市政府,交通局,,,,,車輛拖吊情形-平均每日拖吊違規車輛、車輛拖吊情形-拖吊車數量
566,臺中市西屯區公用廣告欄設置地點,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,臺中市西屯區公用廣告欄設置地點
567,臺中市藥物違規廣告統計表,臺中市政府衛生局,臺中市政府,衛生局,,,,,本市藥物違規廣告統計表
568,臺中市職災慰問金發送統計表,臺中市政府勞工局(福利促進科、勞動基準科),臺中市政府,勞工局,福利促進科、勞動基準科,,,,原因、人數、發送金額、小計、備註
569,臺中市綠色包裝認證名單,臺中市政府環境保護局(廢棄物管理科),臺中市政府,環境保護局,廢棄物管理科,,,,販賣點名稱、品牌名稱、禮盒名稱、門市地址、連絡電話
570,臺中市社會住宅基地地號及面積表,臺中市政府都市發展局‧住宅管理科,臺中市政府,都市發展局,住宅管理科,,,,臺中市社會住宅基地地號及面積表
571,臺中市社區藥局名單,臺中市政府衛生局,臺中市政府,衛生局,,,,,臺中市社區藥局名單
572,臺中市火災資料統計,臺中市政府消防局－火災調查科,臺中市政府,消防局,火災調查科,,,,火災發生數、火災發生場所、火災發生時段、火災發生原因、火災起火處所
573,臺中市消防緊急救護服務統計,臺中巿政府消防局/緊急救護科,臺中市政府,臺中巿政府消防局,緊急救護科,,,,臺中市消防緊急救護服務統計
574,臺中市水塔蓄水池合格之業者,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,廠商名稱、服務電話、地址
575,臺中市易發生婦幼被害犯罪地點調查表,臺中市政府警察局婦幼警察隊‧偵防組,臺中市政府,警察局婦幼警察隊,偵防組,,,,地點位置、管轄警察局、分局
576,臺中市政府道路工程查驗小組查驗案件數統計表,臺中市政府政風處,臺中市政府,政風處,,,,,"查驗年度,案件數,廠商因查驗缺失負擔之改善費用,對承攬廠商及設計監造單位扣罰金額"
577,臺中市政府警察局公務人員－按職等別,臺中市政府警察局,臺中市政府,警察局,,,,,職等別、人數
578,臺中市政府警察局公務人員－按性別及年齡別,臺中市政府警察局,臺中市政府,警察局,,,,,性別、年齡別
579,臺中市政府警察局公務人員－按學歷別,臺中市政府警察局,臺中市政府,警察局,,,,,職等別、學歷別
580,臺中市政府消防局各單位通訊錄,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"單位,電話,分機,傳真"
581,臺中市政府性別平等公布事業單位名單,臺中市政府勞工局(就業安全科),臺中市政府,勞工局,就業安全科,,,,事業單位名稱(負責人姓名)、違反法令條款、違反法規內容、處分書文號、處分日期、備註
582,臺中市政府廉政倫理事件統計表,臺中市政府政風處,臺中市政府,政風處,,,,,"登錄事由,請託關說,受贈財物,飲宴應酬,其他,登錄總件數,比例"
583,臺中市政府地方稅務局105年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,機關別、金額、比率、得分、名次
584,臺中市政府地方稅務局104年清理舊欠績效表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,稅目、件數、金額
585,臺中市政府地方稅務局104年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,機關別、金額、比率、得分、名次
586,臺中市政府地方稅務局104年度臺中市查(核)定開徵數情形表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,年度、稅目別、件數、金額
587,臺中市政府地方稅務局104年厝邊服務要您好稅視訊服務站意見調查報告,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,針對使用視訊服務之民眾進行意見調查
588,臺中市政府地方稅務局104年厝邊服務要您好稅巡迴服務站意見調查報告,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,針對使用巡迴服務站之民眾進行意見調查
589,臺中市政府地方稅務局104年全功能服務櫃台服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,分局名稱、月份、件數
590,臺中市政府地方稅務局104年份厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,服務項目、單位、件數
591,臺中市政府104年度施政計畫,臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,本府各局處
592,臺中市政府104年度施政績效報告,臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,本府各局處
593,臺中市容積移轉申請案件核准移入容積量,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市容積移轉申請案件核准移入容積量
594,臺中市容積移轉執行成果統計(公共設施保留地),臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市容積移轉執行成果統計(公共設施保留地)
595,臺中市嫌疑犯人數按職業別,臺中市政府警察局刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,臺中市嫌疑犯人數按職業別
596,臺中市嫌疑犯人數按教育程度別,臺中市政府警察局刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,臺中市嫌疑犯人數按教育程度別
597,臺中市嫌疑犯人數按年齡組別,臺中市政府警察局刑事警察大隊,臺中市政府,警察局,刑事警察大隊,,,,臺中市嫌疑犯人數按年齡組別
598,臺中市地價評議委員會評議案件數量統計表,臺中市政府地政局-地價科,臺中市政府,地政局,地價科,,,,年度、地評會召開次數、評議案件數量
599,臺中市土地徵收補償市價查估及評議作業情形表,臺中市政府地政局-地價科,臺中市政府,地政局,地價科,,,,年度、估價基準日、案件數量
600,臺中市固定污染源空氣污染物連續自動監測設施(CEMS)監測數據資料_監測項目及代碼,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,"監測項目代碼,監測項目簡稱,監測項目名稱,單位"
601,臺中市噪音管制圖,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,臺中市29個行政區之噪音管制圖
602,臺中市各都市計畫-土地使用內容類型分析表,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市各都市計畫-土地使用內容類型分析表
603,臺中市各都市計畫-土地使用內容概要統計表,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市各都市計畫-土地使用內容概要統計表
604,臺中市各都市計畫-公共設施總面積比例分析表,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市各都市計畫-公共設施總面積比例分析表
605,臺中市各都市計畫-人口數與人口成長率彙整表,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,都市計畫人口數、人口成長率
606,臺中市南區社區發展協會名冊,臺中市南區區公所,臺中市政府,臺中市南區區公所,,,,,名稱、理事長、電話、會址
607,臺中市南區社區照顧關懷據點,臺中市南區區公所,臺中市政府,臺中市南區區公所,,,,,服務項目、服務里別(主+次)、健康促進活動日期與時間、承辦人、職稱、電話、健促地點
608,臺中市十大易肇事路段(口),臺中市政府警察局交通警察大隊,臺中市政府,警察局,交通警察大隊,,,,轄區分局、路口名稱、發生時間、主要肇因、件數
609,臺中市動物用藥品販賣業名冊,臺中市動物保護防疫處‧獸醫行政組,臺中市政府,臺中市動物保護防疫處,獸醫行政組,,,,臺中市動物用藥品販賣業名冊
610,臺中市公告徵收土地地籍資料,臺中市政府地政局地用科,臺中市政府,地政局,地用科,,,,年度、工程名稱、鄉鎮市區、段別、小段、地號
611,臺中市公共設施用地計畫面積,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市公共設施用地計畫面積
612,臺中市公共設施用地已闢建面積,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市公共設施用地已闢建面積
613,臺中市公共設施用地已取得面積,臺中市政府都市發展局‧城鄉計畫科,臺中市政府,都市發展局,城鄉計畫科,,,,臺中市公共設施用地已取得面積
614,臺中市健保藥局名單,臺中市政府衛生局,臺中市政府,衛生局,,,,,本市健保藥局名單
615,臺中市交通事故資料表,臺中市政府警察局‧交通警察大隊,臺中市政府,警察局,交通警察大隊,,,,"轄區分局,車禍態樣,肇事次數當量指標,發生時間,肇因"
616,106年臺中市公告土地現值及公告地價,臺中市政府地政局‧地價科,臺中市政府,地政局,地價科,,,,"段小段,地號,公告現值,公告地價,縣市,鄉鎮市區"
617,105年度臺中市西屯區宗教團體名冊,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,105年度臺中市西屯區宗教團體名冊
618,105學年度西屯區國民小學學區表,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,105學年度西屯區國民小學學區表
619,105學年度西屯區國民中學學區表,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,105學年度西屯區國民中學學區表
620,105學年度臺中市國民小學學區表,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,105學年度臺中市國民小學學區表
621,105學年度臺中市國民中學學區表,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,105學年度臺中市國民中學學區表
622,104臺中市遊民處理情形,社會局,臺中市政府,社會局,,,,,臺中市遊民處理情形
623,104臺中市統計年報-醫療保健類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104臺中市統計年報-醫療保健類
624,104臺中市統計年報-社會治安類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104臺中市統計年報-社會治安類
625,104臺中市統計年報-環境保護類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104臺中市統計年報-環境保護類
626,104臺中市統計年報-家庭生活類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104臺中市統計年報-家庭生活類
627,104臺中市統計年報-公共安全類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104臺中市統計年報-公共安全類
628,104年臺中市高級中等學校學生裸眼視力檢查-進修部(學校),教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生裸眼視力檢查-進修部(學校)
629,104年臺中市高級中等學校學生裸眼視力檢查-普通科,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生裸眼視力檢查-普通科
630,104年臺中市高級中等學校學生裸眼視力檢查-專業群科(職業科),教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生裸眼視力檢查-專業群科(職業科)
631,104年臺中市高級中等學校學生裸眼視力檢查-實用技能學程,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生裸眼視力檢查-實用技能學程
632,104年臺中市高級中等學校學生裸眼視力檢查-實用技能學程,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生裸眼視力檢查-實用技能學程
633,104年臺中市高級中等學校學生異動表-進修部(學校),教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生異動表-進修部(學校)
634,104年臺中市高級中等學校學生異動表-綜合高中,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生異動表-綜合高中
635,104年臺中市高級中等學校學生異動表-普通科,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生異動表-普通科
636,104年臺中市高級中等學校學生異動表-專業群科(職業科),教育局,臺中市政府,教育局,,,,,臺中市高級中等學校學生異動表-專業群科(職業科)
637,104年臺中市高級中等學校夜間部班級數學生暨畢業生人數─學科類別（年級別）,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校夜間部班級數學生暨畢業生人數─學科類別（年級別）
638,104年臺中市高級中等學校僑生、中國大陸及港澳學生數,教育局,臺中市政府,教育局,,,,,臺中市高級中等學校僑生、中國大陸及港澳學生數
639,104年臺中市風災災害人員傷亡、建物損失,消防局,臺中市政府,消防局,,,,,臺中市風災災害人員傷亡、建物損失
640,104年臺中市震災災害人員傷亡、建物損失,消防局,臺中市政府,消防局,,,,,臺中市震災災害人員傷亡、建物損失
641,104年臺中市雜糧生產概況,農業局,臺中市政府,農業局,,,,,臺中市雜糧生產概況
642,104年臺中市防焰規制執行情形－設置防焰物品場所,每年,臺中市政府,,,,,,臺中市防焰規制執行情形－設置防焰物品場所
643,104年臺中市防火管理執行情形,消防局,臺中市政府,消防局,,,,,臺中市防火管理執行情形
644,104年臺中市防火宣導成果彙整,消防局,臺中市政府,消防局,,,,,臺中市防火宣導成果彙整
645,104年臺中市重大災害財物損失統計報表-災害收容情形統計,消防局,臺中市政府,消防局,,,,,臺中市重大災害財物損失統計報表-災害收容情形統計
646,104年臺中市酒後駕車肇事情形,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市酒後駕車肇事情形
647,104年臺中市都市計畫地區面積及人口,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫地區面積及人口
648,104年臺中市都市計畫地區種類,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫地區種類
649,104年臺中市都市計畫土地使用分區面積,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫土地使用分區面積
650,104年臺中市都市計畫公共設施用地計畫面積,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫公共設施用地計畫面積
651,104年臺中市都市計畫公共設施用地已闢建面積,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫公共設施用地已闢建面積
652,104年臺中市都市計畫公共設施用地已取得面積,都市發展局,臺中市政府,都市發展局,,,,,臺中市都市計畫公共設施用地已取得面積
653,104年臺中市遭難漁船數,農業局,臺中市政府,農業局,,,,,臺中市遭難漁船數
654,104年臺中市遭難漁民數,農業局,臺中市政府,農業局,,,,,臺中市遭難漁民數
655,104年臺中市道路交通音量監測不合格情形,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市道路交通音量監測不合格情形
656,104年臺中市造林工作,農業局,臺中市政府,農業局,,,,,臺中市造林工作
657,104年臺中市近海、沿岸漁業、海面養殖、內陸漁撈、內陸養殖漁業生產量,農業局,臺中市政府,農業局,,,,,臺中市近海、沿岸漁業、海面養殖、內陸漁撈、內陸養殖漁業生產量
658,104年臺中市農業產銷班概況,農業局,臺中市政府,農業局,,,,,臺中市農業產銷班概況
659,104年臺中市車輛行車事故鑑定情形表,交通局,臺中市政府,交通局,,,,,車輛行車事故鑑定情形表
660,104年臺中市路燈設備,建設局,臺中市政府,建設局,,,,,臺中市路燈設備
661,104年臺中市起火建築物,消防局,臺中市政府,消防局,,,,,臺中市起火建築物
662,104年臺中市資源回收成果統計,環保局,臺中市政府,環保局,,,,,臺中市資源回收成果統計
663,104年臺中市資源回收成果統計,環保局,臺中市政府,環保局,,,,,臺中市資源回收成果統計
664,104年臺中市觀光旅館住用率及住客數,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市觀光旅館住用率及住客數
665,104年臺中市處理刑事案件嫌疑犯人數-教育程度別,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市處理刑事案件嫌疑犯人數-教育程度別
666,104年臺中市處理刑事案件-分局別,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市處理刑事案件-分局別
667,104年臺中市蔬菜生產概況,農業局,臺中市政府,農業局,,,,,臺中市蔬菜生產概況
668,104年臺中市花卉生產概況,農業局,臺中市政府,農業局,,,,,臺中市花卉生產概況
669,104年臺中市舉發違反高速公路及快速公路管制規定成果,交通局,臺中市政府,交通局,,,,,車種、違規事項
670,104年臺中市舉發違反道路交通管理事件成果,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市舉發違反道路交通管理事件成果
671,104年臺中市義勇消防人員人數,消防局,臺中市政府,消防局,,,,,臺中市義勇消防人員人數
672,104年臺中市縱火案件分析,消防局,臺中市政府,消防局,,,,,臺中市縱火案件分析
673,104年臺中市經濟案件,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市經濟案件
674,104年臺中市統計年報-農林漁牧類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-農林漁牧類
675,104年臺中市統計年報-財政金融類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-財政金融類
676,104年臺中市統計年報-社會福利類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-社會福利類
677,104年臺中市統計年報-教育文化類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-教育文化類
678,104年臺中市統計年報-政府服務類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-政府服務類
679,104年臺中市統計年報-工商經濟類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-工商經濟類
680,104年臺中市統計年報-婚育概況類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-婚育概況類
681,104年臺中市統計年報-土地類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-土地類
682,104年臺中市統計年報-勞動就業類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-勞動就業類
683,104年臺中市統計年報-公共建設類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-公共建設類
684,104年臺中市統計年報-人口類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-人口類
685,104年臺中市統計年報-交通運輸類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,104年臺中市統計年報-交通運輸類
686,104年臺中市立公共圖書館概況,文化局,臺中市政府,文化局,,,,,臺中市立公共圖書館概況
687,104年臺中市稻米生產概況,農業局,臺中市政府,農業局,,,,,臺中市稻米生產概況
